# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PSAP_1p3V_a/33.dat
#       2th_deg             I 
  5.000450e-03    1.256446e+03
  1.500135e-02    1.250793e+03
  2.500225e-02    1.249257e+03
  3.500315e-02    1.249355e+03
  4.500405e-02    1.246919e+03
  5.500495e-02    1.248383e+03
  6.500585e-02    1.251406e+03
  7.500675e-02    1.253850e+03
  8.500765e-02    1.253195e+03
  9.500855e-02    1.253896e+03
  1.050094e-01    1.256336e+03
  1.150103e-01    1.256990e+03
  1.250112e-01    1.256098e+03
  1.350121e-01    1.255219e+03
  1.450130e-01    1.256399e+03
  1.550139e-01    1.258086e+03
  1.650148e-01    1.258584e+03
  1.750157e-01    1.257281e+03
  1.850166e-01    1.256954e+03
  1.950175e-01    1.257924e+03
  2.050184e-01    1.258919e+03
  2.150193e-01    1.260729e+03
  2.250202e-01    1.261676e+03
  2.350211e-01    1.262396e+03
  2.450220e-01    1.263798e+03
  2.550229e-01    1.265362e+03
  2.650238e-01    1.266223e+03
  2.750247e-01    1.266954e+03
  2.850256e-01    1.269493e+03
  2.950265e-01    1.271647e+03
  3.050274e-01    1.274359e+03
  3.150283e-01    1.278541e+03
  3.250292e-01    1.281085e+03
  3.350301e-01    1.284138e+03
  3.450310e-01    1.287925e+03
  3.550319e-01    1.292213e+03
  3.650328e-01    1.296094e+03
  3.750337e-01    1.299328e+03
  3.850346e-01    1.302201e+03
  3.950355e-01    1.305065e+03
  4.050364e-01    1.308929e+03
  4.150373e-01    1.316105e+03
  4.250382e-01    1.324390e+03
  4.350391e-01    1.332236e+03
  4.450400e-01    1.340661e+03
  4.550409e-01    1.351573e+03
  4.650418e-01    1.360708e+03
  4.750427e-01    1.369228e+03
  4.850436e-01    1.381530e+03
  4.950445e-01    1.395131e+03
  5.050454e-01    1.388493e+03
  5.150463e-01    1.361214e+03
  5.250472e-01    1.348356e+03
  5.350481e-01    1.339154e+03
  5.450490e-01    1.333120e+03
  5.550499e-01    1.327942e+03
  5.650508e-01    1.323724e+03
  5.750517e-01    1.320877e+03
  5.850526e-01    1.315053e+03
  5.950535e-01    1.310493e+03
  6.050544e-01    1.308872e+03
  6.150553e-01    1.306946e+03
  6.250562e-01    1.305286e+03
  6.350571e-01    1.304422e+03
  6.450580e-01    1.301134e+03
  6.550589e-01    1.300132e+03
  6.650598e-01    1.301058e+03
  6.750607e-01    1.299377e+03
  6.850616e-01    1.296820e+03
  6.950625e-01    1.296623e+03
  7.050634e-01    1.301778e+03
  7.150643e-01    1.306206e+03
  7.250652e-01    1.309844e+03
  7.350661e-01    1.310942e+03
  7.450670e-01    1.312514e+03
  7.550679e-01    1.315409e+03
  7.650688e-01    1.319342e+03
  7.750697e-01    1.324977e+03
  7.850706e-01    1.330664e+03
  7.950715e-01    1.336094e+03
  8.050724e-01    1.340914e+03
  8.150733e-01    1.344943e+03
  8.250742e-01    1.349644e+03
  8.350751e-01    1.357448e+03
  8.450760e-01    1.366659e+03
  8.550769e-01    1.377222e+03
  8.650778e-01    1.393511e+03
  8.750787e-01    1.417938e+03
  8.850796e-01    1.451337e+03
  8.950805e-01    1.494408e+03
  9.050814e-01    1.546939e+03
  9.150823e-01    1.611015e+03
  9.250832e-01    1.688172e+03
  9.350841e-01    1.787603e+03
  9.450850e-01    1.926918e+03
  9.550859e-01    2.154382e+03
  9.650868e-01    2.568098e+03
  9.750877e-01    3.328114e+03
  9.850886e-01    4.667364e+03
  9.950895e-01    6.614085e+03
  1.005090e+00    8.545169e+03
  1.015091e+00    1.003160e+04
  1.025092e+00    1.129117e+04
  1.035093e+00    1.242073e+04
  1.045094e+00    1.337121e+04
  1.055095e+00    1.416403e+04
  1.065096e+00    1.486453e+04
  1.075097e+00    1.550070e+04
  1.085098e+00    1.607669e+04
  1.095099e+00    1.660121e+04
  1.105099e+00    1.706962e+04
  1.115100e+00    1.753596e+04
  1.125101e+00    1.808533e+04
  1.135102e+00    1.863527e+04
  1.145103e+00    1.909047e+04
  1.155104e+00    1.939713e+04
  1.165105e+00    1.956293e+04
  1.175106e+00    1.963218e+04
  1.185107e+00    1.961527e+04
  1.195108e+00    1.955141e+04
  1.205108e+00    1.950285e+04
  1.215109e+00    1.949611e+04
  1.225110e+00    1.944498e+04
  1.235111e+00    1.936836e+04
  1.245112e+00    1.927257e+04
  1.255113e+00    1.918703e+04
  1.265114e+00    1.907472e+04
  1.275115e+00    1.895665e+04
  1.285116e+00    1.882080e+04
  1.295117e+00    1.865171e+04
  1.305117e+00    1.845187e+04
  1.315118e+00    1.822756e+04
  1.325119e+00    1.800594e+04
  1.335120e+00    1.778464e+04
  1.345121e+00    1.757239e+04
  1.355122e+00    1.736802e+04
  1.365123e+00    1.718204e+04
  1.375124e+00    1.701325e+04
  1.385125e+00    1.685398e+04
  1.395126e+00    1.673279e+04
  1.405126e+00    1.667778e+04
  1.415127e+00    1.670321e+04
  1.425128e+00    1.682641e+04
  1.435129e+00    1.703256e+04
  1.445130e+00    1.727871e+04
  1.455131e+00    1.749163e+04
  1.465132e+00    1.765844e+04
  1.475133e+00    1.778839e+04
  1.485134e+00    1.791035e+04
  1.495135e+00    1.805300e+04
  1.505135e+00    1.824831e+04
  1.515136e+00    1.849903e+04
  1.525137e+00    1.879502e+04
  1.535138e+00    1.905931e+04
  1.545139e+00    1.923407e+04
  1.555140e+00    1.931257e+04
  1.565141e+00    1.935386e+04
  1.575142e+00    1.934821e+04
  1.585143e+00    1.927471e+04
  1.595144e+00    1.915815e+04
  1.605144e+00    1.902222e+04
  1.615145e+00    1.885508e+04
  1.625146e+00    1.868213e+04
  1.635147e+00    1.852021e+04
  1.645148e+00    1.835916e+04
  1.655149e+00    1.820000e+04
  1.665150e+00    1.804181e+04
  1.675151e+00    1.789165e+04
  1.685152e+00    1.774235e+04
  1.695152e+00    1.759333e+04
  1.705153e+00    1.745950e+04
  1.715154e+00    1.732635e+04
  1.725155e+00    1.720305e+04
  1.735156e+00    1.708826e+04
  1.745157e+00    1.697886e+04
  1.755158e+00    1.686414e+04
  1.765159e+00    1.675080e+04
  1.775160e+00    1.665125e+04
  1.785161e+00    1.655826e+04
  1.795161e+00    1.646870e+04
  1.805162e+00    1.637936e+04
  1.815163e+00    1.628652e+04
  1.825164e+00    1.620238e+04
  1.835165e+00    1.610654e+04
  1.845166e+00    1.600186e+04
  1.855167e+00    1.590138e+04
  1.865168e+00    1.581344e+04
  1.875169e+00    1.573599e+04
  1.885170e+00    1.564983e+04
  1.895170e+00    1.557494e+04
  1.905171e+00    1.551608e+04
  1.915172e+00    1.546693e+04
  1.925173e+00    1.540400e+04
  1.935174e+00    1.534456e+04
  1.945175e+00    1.528721e+04
  1.955176e+00    1.522885e+04
  1.965177e+00    1.516724e+04
  1.975178e+00    1.510579e+04
  1.985179e+00    1.504033e+04
  1.995179e+00    1.498000e+04
  2.005180e+00    1.493422e+04
  2.015181e+00    1.488069e+04
  2.025182e+00    1.482624e+04
  2.035183e+00    1.478591e+04
  2.045184e+00    1.475047e+04
  2.055185e+00    1.472093e+04
  2.065186e+00    1.469104e+04
  2.075187e+00    1.465677e+04
  2.085188e+00    1.462080e+04
  2.095188e+00    1.458547e+04
  2.105189e+00    1.455164e+04
  2.115190e+00    1.452322e+04
  2.125191e+00    1.449326e+04
  2.135192e+00    1.447432e+04
  2.145193e+00    1.445317e+04
  2.155194e+00    1.442416e+04
  2.165195e+00    1.440053e+04
  2.175196e+00    1.438909e+04
  2.185197e+00    1.438174e+04
  2.195197e+00    1.437258e+04
  2.205198e+00    1.435378e+04
  2.215199e+00    1.433140e+04
  2.225200e+00    1.430355e+04
  2.235201e+00    1.427417e+04
  2.245202e+00    1.424010e+04
  2.255203e+00    1.420999e+04
  2.265204e+00    1.419062e+04
  2.275205e+00    1.418188e+04
  2.285206e+00    1.417197e+04
  2.295206e+00    1.415777e+04
  2.305207e+00    1.414739e+04
  2.315208e+00    1.414666e+04
  2.325209e+00    1.415003e+04
  2.335210e+00    1.415423e+04
  2.345211e+00    1.416553e+04
  2.355212e+00    1.417942e+04
  2.365213e+00    1.419333e+04
  2.375214e+00    1.420153e+04
  2.385215e+00    1.420850e+04
  2.395215e+00    1.421014e+04
  2.405216e+00    1.422406e+04
  2.415217e+00    1.424584e+04
  2.425218e+00    1.427163e+04
  2.435219e+00    1.428750e+04
  2.445220e+00    1.429143e+04
  2.455221e+00    1.429316e+04
  2.465222e+00    1.429803e+04
  2.475223e+00    1.430008e+04
