# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PSA_1p3V_b/3.dat
#       2th_deg             I 
  5.000450e-03    1.195120e+03
  1.500135e-02    1.201665e+03
  2.500225e-02    1.202139e+03
  3.500315e-02    1.199256e+03
  4.500405e-02    1.200532e+03
  5.500495e-02    1.202149e+03
  6.500585e-02    1.201617e+03
  7.500675e-02    1.201621e+03
  8.500765e-02    1.201692e+03
  9.500855e-02    1.201563e+03
  1.050094e-01    1.201741e+03
  1.150103e-01    1.201934e+03
  1.250112e-01    1.200636e+03
  1.350121e-01    1.200719e+03
  1.450130e-01    1.202199e+03
  1.550139e-01    1.203271e+03
  1.650148e-01    1.204283e+03
  1.750157e-01    1.204619e+03
  1.850166e-01    1.203137e+03
  1.950175e-01    1.204239e+03
  2.050184e-01    1.205209e+03
  2.150193e-01    1.204839e+03
  2.250202e-01    1.204180e+03
  2.350211e-01    1.204076e+03
  2.450220e-01    1.204093e+03
  2.550229e-01    1.204387e+03
  2.650238e-01    1.204876e+03
  2.750247e-01    1.206156e+03
  2.850256e-01    1.208033e+03
  2.950265e-01    1.207864e+03
  3.050274e-01    1.207254e+03
  3.150283e-01    1.207534e+03
  3.250292e-01    1.208916e+03
  3.350301e-01    1.209902e+03
  3.450310e-01    1.210503e+03
  3.550319e-01    1.211477e+03
  3.650328e-01    1.213071e+03
  3.750337e-01    1.214673e+03
  3.850346e-01    1.216058e+03
  3.950355e-01    1.216297e+03
  4.050364e-01    1.216762e+03
  4.150373e-01    1.217205e+03
  4.250382e-01    1.219196e+03
  4.350391e-01    1.222939e+03
  4.450400e-01    1.226358e+03
  4.550409e-01    1.229016e+03
  4.650418e-01    1.230725e+03
  4.750427e-01    1.232883e+03
  4.850436e-01    1.235323e+03
  4.950445e-01    1.238900e+03
  5.050454e-01    1.238553e+03
  5.150463e-01    1.233056e+03
  5.250472e-01    1.230365e+03
  5.350481e-01    1.229781e+03
  5.450490e-01    1.229832e+03
  5.550499e-01    1.228052e+03
  5.650508e-01    1.227771e+03
  5.750517e-01    1.228041e+03
  5.850526e-01    1.226755e+03
  5.950535e-01    1.225883e+03
  6.050544e-01    1.226341e+03
  6.150553e-01    1.227220e+03
  6.250562e-01    1.227108e+03
  6.350571e-01    1.227042e+03
  6.450580e-01    1.226444e+03
  6.550589e-01    1.226197e+03
  6.650598e-01    1.226584e+03
  6.750607e-01    1.226922e+03
  6.850616e-01    1.227639e+03
  6.950625e-01    1.228403e+03
  7.050634e-01    1.229199e+03
  7.150643e-01    1.231073e+03
  7.250652e-01    1.234324e+03
  7.350661e-01    1.235551e+03
  7.450670e-01    1.236724e+03
  7.550679e-01    1.240688e+03
  7.650688e-01    1.245094e+03
  7.750697e-01    1.247839e+03
  7.850706e-01    1.250514e+03
  7.950715e-01    1.254018e+03
  8.050724e-01    1.257830e+03
  8.150733e-01    1.261177e+03
  8.250742e-01    1.265406e+03
  8.350751e-01    1.269533e+03
  8.450760e-01    1.274743e+03
  8.550769e-01    1.281566e+03
  8.650778e-01    1.291844e+03
  8.750787e-01    1.306324e+03
  8.850796e-01    1.324658e+03
  8.950805e-01    1.348151e+03
  9.050814e-01    1.377180e+03
  9.150823e-01    1.411641e+03
