# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PSP_1p3V_a/1.dat
#       2th_deg             I 
  5.000450e-03    1.224834e+03
  1.500135e-02    1.221612e+03
  2.500225e-02    1.220308e+03
  3.500315e-02    1.219720e+03
  4.500405e-02    1.223766e+03
  5.500495e-02    1.227257e+03
  6.500585e-02    1.224854e+03
  7.500675e-02    1.221676e+03
  8.500765e-02    1.222526e+03
  9.500855e-02    1.223632e+03
  1.050094e-01    1.222574e+03
  1.150103e-01    1.222360e+03
  1.250112e-01    1.221144e+03
  1.350121e-01    1.218055e+03
  1.450130e-01    1.217324e+03
  1.550139e-01    1.218307e+03
  1.650148e-01    1.220143e+03
  1.750157e-01    1.219679e+03
  1.850166e-01    1.219627e+03
  1.950175e-01    1.219429e+03
  2.050184e-01    1.219139e+03
  2.150193e-01    1.217705e+03
  2.250202e-01    1.217544e+03
  2.350211e-01    1.219688e+03
  2.450220e-01    1.221309e+03
  2.550229e-01    1.221860e+03
  2.650238e-01    1.221416e+03
  2.750247e-01    1.220967e+03
  2.850256e-01    1.220490e+03
  2.950265e-01    1.219973e+03
  3.050274e-01    1.219963e+03
  3.150283e-01    1.219935e+03
  3.250292e-01    1.220854e+03
  3.350301e-01    1.222007e+03
  3.450310e-01    1.222178e+03
  3.550319e-01    1.222666e+03
  3.650328e-01    1.223540e+03
  3.750337e-01    1.224140e+03
  3.850346e-01    1.225484e+03
  3.950355e-01    1.227551e+03
  4.050364e-01    1.229022e+03
  4.150373e-01    1.230279e+03
  4.250382e-01    1.230127e+03
  4.350391e-01    1.228528e+03
  4.450400e-01    1.228274e+03
  4.550409e-01    1.230841e+03
  4.650418e-01    1.234020e+03
  4.750427e-01    1.236607e+03
  4.850436e-01    1.238397e+03
  4.950445e-01    1.239644e+03
  5.050454e-01    1.240162e+03
  5.150463e-01    1.239476e+03
  5.250472e-01    1.239537e+03
  5.350481e-01    1.238672e+03
  5.450490e-01    1.237494e+03
  5.550499e-01    1.235879e+03
  5.650508e-01    1.236290e+03
  5.750517e-01    1.237884e+03
  5.850526e-01    1.238369e+03
  5.950535e-01    1.238786e+03
  6.050544e-01    1.238695e+03
  6.150553e-01    1.238779e+03
  6.250562e-01    1.239986e+03
