# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PSP_1p3V_b/8.dat
#       2th_deg             I 
  5.000450e-03    1.250539e+03
  1.500135e-02    1.252684e+03
  2.500225e-02    1.249626e+03
  3.500315e-02    1.246771e+03
  4.500405e-02    1.250433e+03
  5.500495e-02    1.252951e+03
  6.500585e-02    1.253533e+03
  7.500675e-02    1.253851e+03
  8.500765e-02    1.253370e+03
  9.500855e-02    1.254664e+03
  1.050094e-01    1.255108e+03
  1.150103e-01    1.256911e+03
  1.250112e-01    1.257577e+03
  1.350121e-01    1.260078e+03
  1.450130e-01    1.259448e+03
  1.550139e-01    1.254984e+03
  1.650148e-01    1.255120e+03
  1.750157e-01    1.257089e+03
  1.850166e-01    1.260287e+03
  1.950175e-01    1.262326e+03
  2.050184e-01    1.259968e+03
  2.150193e-01    1.257967e+03
  2.250202e-01    1.258388e+03
  2.350211e-01    1.259728e+03
  2.450220e-01    1.260151e+03
  2.550229e-01    1.261275e+03
  2.650238e-01    1.263599e+03
  2.750247e-01    1.266113e+03
  2.850256e-01    1.268299e+03
  2.950265e-01    1.270835e+03
  3.050274e-01    1.271679e+03
  3.150283e-01    1.274032e+03
  3.250292e-01    1.277314e+03
  3.350301e-01    1.279383e+03
  3.450310e-01    1.281643e+03
  3.550319e-01    1.284928e+03
  3.650328e-01    1.287448e+03
  3.750337e-01    1.289600e+03
  3.850346e-01    1.293635e+03
  3.950355e-01    1.297530e+03
  4.050364e-01    1.301180e+03
  4.150373e-01    1.306506e+03
  4.250382e-01    1.311998e+03
  4.350391e-01    1.317524e+03
  4.450400e-01    1.323896e+03
  4.550409e-01    1.331526e+03
  4.650418e-01    1.338967e+03
  4.750427e-01    1.347307e+03
  4.850436e-01    1.356604e+03
  4.950445e-01    1.367467e+03
  5.050454e-01    1.361270e+03
  5.150463e-01    1.340091e+03
  5.250472e-01    1.330994e+03
  5.350481e-01    1.324350e+03
  5.450490e-01    1.318318e+03
  5.550499e-01    1.312339e+03
  5.650508e-01    1.310263e+03
  5.750517e-01    1.308269e+03
  5.850526e-01    1.303867e+03
  5.950535e-01    1.301410e+03
  6.050544e-01    1.300321e+03
  6.150553e-01    1.298706e+03
  6.250562e-01    1.296719e+03
  6.350571e-01    1.296987e+03
  6.450580e-01    1.296692e+03
  6.550589e-01    1.294563e+03
  6.650598e-01    1.293016e+03
  6.750607e-01    1.292243e+03
  6.850616e-01    1.292856e+03
  6.950625e-01    1.293805e+03
  7.050634e-01    1.296911e+03
  7.150643e-01    1.299916e+03
  7.250652e-01    1.304241e+03
  7.350661e-01    1.306796e+03
  7.450670e-01    1.309622e+03
  7.550679e-01    1.312318e+03
  7.650688e-01    1.316276e+03
  7.750697e-01    1.320494e+03
  7.850706e-01    1.324608e+03
  7.950715e-01    1.329126e+03
  8.050724e-01    1.334541e+03
  8.150733e-01    1.340409e+03
  8.250742e-01    1.347360e+03
  8.350751e-01    1.353678e+03
  8.450760e-01    1.360242e+03
  8.550769e-01    1.369037e+03
  8.650778e-01    1.383201e+03
  8.750787e-01    1.405760e+03
  8.850796e-01    1.435415e+03
  8.950805e-01    1.473530e+03
  9.050814e-01    1.518301e+03
  9.150823e-01    1.573882e+03
  9.250832e-01    1.642205e+03
  9.350841e-01    1.728497e+03
  9.450850e-01    1.845149e+03
  9.550859e-01    2.031464e+03
  9.650868e-01    2.357399e+03
  9.750877e-01    2.912003e+03
  9.850886e-01    3.800077e+03
  9.950895e-01    5.068595e+03
  1.005090e+00    6.598393e+03
  1.015091e+00    8.051879e+03
  1.025092e+00    9.309462e+03
  1.035093e+00    1.032475e+04
  1.045094e+00    1.115729e+04
  1.055095e+00    1.185389e+04
  1.065096e+00    1.246463e+04
  1.075097e+00    1.305445e+04
  1.085098e+00    1.361708e+04
  1.095099e+00    1.409313e+04
  1.105099e+00    1.450905e+04
  1.115100e+00    1.490710e+04
  1.125101e+00    1.529523e+04
  1.135102e+00    1.561442e+04
  1.145103e+00    1.586130e+04
  1.155104e+00    1.605746e+04
  1.165105e+00    1.623589e+04
  1.175106e+00    1.641275e+04
  1.185107e+00    1.658544e+04
  1.195108e+00    1.674091e+04
  1.205108e+00    1.688386e+04
  1.215109e+00    1.704023e+04
  1.225110e+00    1.714796e+04
  1.235111e+00    1.722360e+04
  1.245112e+00    1.727690e+04
  1.255113e+00    1.733988e+04
  1.265114e+00    1.737951e+04
  1.275115e+00    1.740293e+04
  1.285116e+00    1.740692e+04
  1.295117e+00    1.738410e+04
  1.305117e+00    1.733158e+04
  1.315118e+00    1.727363e+04
  1.325119e+00    1.722298e+04
  1.335120e+00    1.716094e+04
  1.345121e+00    1.708927e+04
  1.355122e+00    1.701866e+04
  1.365123e+00    1.696412e+04
  1.375124e+00    1.692591e+04
  1.385125e+00    1.689953e+04
  1.395126e+00    1.689235e+04
  1.405126e+00    1.693439e+04
  1.415127e+00    1.705235e+04
  1.425128e+00    1.726240e+04
  1.435129e+00    1.755834e+04
  1.445130e+00    1.791842e+04
  1.455131e+00    1.826555e+04
  1.465132e+00    1.857370e+04
  1.475133e+00    1.883629e+04
  1.485134e+00    1.907485e+04
  1.495135e+00    1.932833e+04
  1.505135e+00    1.962868e+04
  1.515136e+00    1.999057e+04
  1.525137e+00    2.040376e+04
  1.535138e+00    2.078604e+04
  1.545139e+00    2.109490e+04
  1.555140e+00    2.130868e+04
  1.565141e+00    2.145733e+04
  1.575142e+00    2.153191e+04
  1.585143e+00    2.154517e+04
  1.595144e+00    2.152012e+04
  1.605144e+00    2.145378e+04
  1.615145e+00    2.134444e+04
  1.625146e+00    2.121144e+04
  1.635147e+00    2.107943e+04
  1.645148e+00    2.095434e+04
  1.655149e+00    2.083634e+04
  1.665150e+00    2.071953e+04
  1.675151e+00    2.059677e+04
  1.685152e+00    2.047974e+04
  1.695152e+00    2.035317e+04
  1.705153e+00    2.023117e+04
  1.715154e+00    2.011718e+04
  1.725155e+00    2.001099e+04
  1.735156e+00    1.990939e+04
  1.745157e+00    1.981848e+04
  1.755158e+00    1.972676e+04
  1.765159e+00    1.963074e+04
  1.775160e+00    1.955286e+04
  1.785161e+00    1.948405e+04
  1.795161e+00    1.941859e+04
  1.805162e+00    1.933874e+04
  1.815163e+00    1.924435e+04
  1.825164e+00    1.915660e+04
  1.835165e+00    1.906533e+04
  1.845166e+00    1.896487e+04
  1.855167e+00    1.886903e+04
  1.865168e+00    1.878066e+04
  1.875169e+00    1.869990e+04
  1.885170e+00    1.862251e+04
  1.895170e+00    1.856113e+04
  1.905171e+00    1.851356e+04
  1.915172e+00    1.846350e+04
  1.925173e+00    1.841023e+04
  1.935174e+00    1.835702e+04
  1.945175e+00    1.829040e+04
  1.955176e+00    1.823147e+04
  1.965177e+00    1.817824e+04
  1.975178e+00    1.811895e+04
