# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PSAP_1p3V_b/7.dat
#       2th_deg             I 
  5.000450e-03    1.077456e+03
  1.500135e-02    1.074700e+03
  2.500225e-02    1.072704e+03
  3.500315e-02    1.071788e+03
  4.500405e-02    1.072217e+03
  5.500495e-02    1.072527e+03
  6.500585e-02    1.071948e+03
  7.500675e-02    1.072398e+03
  8.500765e-02    1.072659e+03
  9.500855e-02    1.071865e+03
  1.050094e-01    1.071500e+03
  1.150103e-01    1.072557e+03
  1.250112e-01    1.072912e+03
  1.350121e-01    1.071971e+03
  1.450130e-01    1.072037e+03
  1.550139e-01    1.073750e+03
  1.650148e-01    1.073762e+03
  1.750157e-01    1.072811e+03
  1.850166e-01    1.072673e+03
  1.950175e-01    1.073688e+03
  2.050184e-01    1.073724e+03
  2.150193e-01    1.072753e+03
  2.250202e-01    1.072203e+03
  2.350211e-01    1.073353e+03
  2.450220e-01    1.073679e+03
  2.550229e-01    1.074387e+03
  2.650238e-01    1.074452e+03
  2.750247e-01    1.073532e+03
  2.850256e-01    1.072969e+03
  2.950265e-01    1.073240e+03
  3.050274e-01    1.073477e+03
  3.150283e-01    1.074830e+03
  3.250292e-01    1.075723e+03
  3.350301e-01    1.074484e+03
  3.450310e-01    1.073371e+03
  3.550319e-01    1.073633e+03
  3.650328e-01    1.074158e+03
  3.750337e-01    1.074699e+03
  3.850346e-01    1.074602e+03
  3.950355e-01    1.074527e+03
  4.050364e-01    1.074946e+03
  4.150373e-01    1.074611e+03
  4.250382e-01    1.074128e+03
  4.350391e-01    1.074716e+03
  4.450400e-01    1.075348e+03
  4.550409e-01    1.075751e+03
  4.650418e-01    1.076455e+03
  4.750427e-01    1.077310e+03
  4.850436e-01    1.078218e+03
  4.950445e-01    1.078796e+03
  5.050454e-01    1.078389e+03
  5.150463e-01    1.077737e+03
  5.250472e-01    1.077874e+03
  5.350481e-01    1.078414e+03
  5.450490e-01    1.079022e+03
  5.550499e-01    1.079301e+03
  5.650508e-01    1.079739e+03
  5.750517e-01    1.079891e+03
  5.850526e-01    1.078945e+03
  5.950535e-01    1.078691e+03
  6.050544e-01    1.079111e+03
  6.150553e-01    1.079167e+03
  6.250562e-01    1.080165e+03
  6.350571e-01    1.081192e+03
  6.450580e-01    1.080990e+03
  6.550589e-01    1.080984e+03
  6.650598e-01    1.081379e+03
  6.750607e-01    1.080973e+03
  6.850616e-01    1.081307e+03
  6.950625e-01    1.082191e+03
  7.050634e-01    1.083629e+03
  7.150643e-01    1.084663e+03
  7.250652e-01    1.084858e+03
  7.350661e-01    1.085403e+03
  7.450670e-01    1.086472e+03
  7.550679e-01    1.086972e+03
  7.650688e-01    1.088173e+03
  7.750697e-01    1.089532e+03
  7.850706e-01    1.090886e+03
  7.950715e-01    1.092387e+03
  8.050724e-01    1.094480e+03
  8.150733e-01    1.096140e+03
  8.250742e-01    1.097003e+03
  8.350751e-01    1.099113e+03
  8.450760e-01    1.101629e+03
  8.550769e-01    1.104223e+03
  8.650778e-01    1.107361e+03
  8.750787e-01    1.113400e+03
  8.850796e-01    1.123118e+03
  8.950805e-01    1.135046e+03
  9.050814e-01    1.148912e+03
  9.150823e-01    1.166161e+03
  9.250832e-01    1.186522e+03
  9.350841e-01    1.209720e+03
  9.450850e-01    1.234424e+03
  9.550859e-01    1.263197e+03
  9.650868e-01    1.297488e+03
  9.750877e-01    1.337498e+03
  9.850886e-01    1.385464e+03
  9.950895e-01    1.447094e+03
  1.005090e+00    1.521692e+03
  1.015091e+00    1.601940e+03
  1.025092e+00    1.679950e+03
  1.035093e+00    1.750419e+03
  1.045094e+00    1.815946e+03
  1.055095e+00    1.880051e+03
  1.065096e+00    1.945613e+03
  1.075097e+00    2.013813e+03
  1.085098e+00    2.082593e+03
  1.095099e+00    2.149930e+03
  1.105099e+00    2.215416e+03
  1.115100e+00    2.280942e+03
  1.125101e+00    2.341835e+03
  1.135102e+00    2.399755e+03
  1.145103e+00    2.457595e+03
  1.155104e+00    2.510012e+03
  1.165105e+00    2.566191e+03
  1.175106e+00    2.627868e+03
  1.185107e+00    2.690135e+03
  1.195108e+00    2.747827e+03
  1.205108e+00    2.802962e+03
  1.215109e+00    2.861390e+03
  1.225110e+00    2.915748e+03
  1.235111e+00    2.965960e+03
  1.245112e+00    3.014799e+03
  1.255113e+00    3.066068e+03
  1.265114e+00    3.114163e+03
  1.275115e+00    3.162645e+03
  1.285116e+00    3.214346e+03
  1.295117e+00    3.267791e+03
  1.305117e+00    3.316591e+03
  1.315118e+00    3.361707e+03
  1.325119e+00    3.405156e+03
  1.335120e+00    3.449599e+03
  1.345121e+00    3.494705e+03
  1.355122e+00    3.546007e+03
  1.365123e+00    3.601585e+03
  1.375124e+00    3.657256e+03
  1.385125e+00    3.707518e+03
  1.395126e+00    3.764790e+03
  1.405126e+00    3.829638e+03
  1.415127e+00    3.896803e+03
  1.425128e+00    3.973544e+03
  1.435129e+00    4.060189e+03
  1.445130e+00    4.149704e+03
  1.455131e+00    4.236647e+03
  1.465132e+00    4.320987e+03
  1.475133e+00    4.397476e+03
  1.485134e+00    4.466631e+03
  1.495135e+00    4.541354e+03
  1.505135e+00    4.630181e+03
  1.515136e+00    4.725831e+03
  1.525137e+00    4.823933e+03
  1.535138e+00    4.918204e+03
  1.545139e+00    5.006433e+03
  1.555140e+00    5.085810e+03
  1.565141e+00    5.155095e+03
  1.575142e+00    5.216639e+03
  1.585143e+00    5.266532e+03
  1.595144e+00    5.309527e+03
  1.605144e+00    5.348462e+03
  1.615145e+00    5.381520e+03
  1.625146e+00    5.413906e+03
  1.635147e+00    5.444462e+03
  1.645148e+00    5.469048e+03
  1.655149e+00    5.496798e+03
  1.665150e+00    5.531750e+03
  1.675151e+00    5.558045e+03
  1.685152e+00    5.576885e+03
  1.695152e+00    5.598755e+03
  1.705153e+00    5.626688e+03
  1.715154e+00    5.648291e+03
  1.725155e+00    5.670604e+03
  1.735156e+00    5.694829e+03
  1.745157e+00    5.721211e+03
  1.755158e+00    5.744255e+03
  1.765159e+00    5.768493e+03
  1.775160e+00    5.794748e+03
  1.785161e+00    5.818378e+03
  1.795161e+00    5.843109e+03
  1.805162e+00    5.868412e+03
  1.815163e+00    5.890180e+03
  1.825164e+00    5.910717e+03
  1.835165e+00    5.928721e+03
  1.845166e+00    5.942441e+03
  1.855167e+00    5.954198e+03
  1.865168e+00    5.966216e+03
  1.875169e+00    5.979009e+03
  1.885170e+00    5.994779e+03
  1.895170e+00    6.013075e+03
  1.905171e+00    6.034605e+03
  1.915172e+00    6.056277e+03
  1.925173e+00    6.077491e+03
  1.935174e+00    6.095486e+03
