# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PSA_1p3V_d/17.dat
#       2th_deg             I 
  5.000450e-03    1.251020e+03
  1.500135e-02    1.254077e+03
  2.500225e-02    1.257833e+03
  3.500315e-02    1.258748e+03
  4.500405e-02    1.258724e+03
  5.500495e-02    1.255668e+03
  6.500585e-02    1.253623e+03
  7.500675e-02    1.252335e+03
  8.500765e-02    1.251060e+03
  9.500855e-02    1.250646e+03
  1.050094e-01    1.250505e+03
  1.150103e-01    1.250115e+03
  1.250112e-01    1.247992e+03
  1.350121e-01    1.246050e+03
  1.450130e-01    1.246028e+03
  1.550139e-01    1.247758e+03
  1.650148e-01    1.249304e+03
  1.750157e-01    1.250630e+03
  1.850166e-01    1.250502e+03
  1.950175e-01    1.250451e+03
  2.050184e-01    1.250188e+03
  2.150193e-01    1.250727e+03
  2.250202e-01    1.252606e+03
  2.350211e-01    1.253140e+03
  2.450220e-01    1.252929e+03
  2.550229e-01    1.252956e+03
  2.650238e-01    1.253749e+03
  2.750247e-01    1.253942e+03
  2.850256e-01    1.255369e+03
  2.950265e-01    1.257121e+03
  3.050274e-01    1.257255e+03
  3.150283e-01    1.258180e+03
  3.250292e-01    1.259766e+03
  3.350301e-01    1.261460e+03
  3.450310e-01    1.262195e+03
  3.550319e-01    1.262680e+03
  3.650328e-01    1.265610e+03
  3.750337e-01    1.268442e+03
  3.850346e-01    1.269900e+03
  3.950355e-01    1.271857e+03
  4.050364e-01    1.274700e+03
  4.150373e-01    1.277333e+03
  4.250382e-01    1.278921e+03
  4.350391e-01    1.281896e+03
  4.450400e-01    1.286663e+03
  4.550409e-01    1.291144e+03
  4.650418e-01    1.293457e+03
  4.750427e-01    1.297409e+03
  4.850436e-01    1.303420e+03
  4.950445e-01    1.310034e+03
  5.050454e-01    1.306760e+03
  5.150463e-01    1.296099e+03
  5.250472e-01    1.292593e+03
  5.350481e-01    1.289538e+03
  5.450490e-01    1.286346e+03
  5.550499e-01    1.284495e+03
  5.650508e-01    1.284093e+03
  5.750517e-01    1.283992e+03
  5.850526e-01    1.282638e+03
  5.950535e-01    1.280646e+03
  6.050544e-01    1.279050e+03
  6.150553e-01    1.280175e+03
  6.250562e-01    1.280201e+03
  6.350571e-01    1.279542e+03
  6.450580e-01    1.279461e+03
  6.550589e-01    1.280411e+03
  6.650598e-01    1.281521e+03
  6.750607e-01    1.281533e+03
  6.850616e-01    1.282293e+03
  6.950625e-01    1.282988e+03
  7.050634e-01    1.285418e+03
  7.150643e-01    1.287866e+03
  7.250652e-01    1.291024e+03
  7.350661e-01    1.294174e+03
  7.450670e-01    1.297857e+03
  7.550679e-01    1.301527e+03
  7.650688e-01    1.304657e+03
  7.750697e-01    1.308976e+03
  7.850706e-01    1.315146e+03
  7.950715e-01    1.321101e+03
  8.050724e-01    1.325379e+03
  8.150733e-01    1.330604e+03
  8.250742e-01    1.337670e+03
  8.350751e-01    1.345763e+03
  8.450760e-01    1.353138e+03
  8.550769e-01    1.361723e+03
  8.650778e-01    1.375569e+03
  8.750787e-01    1.395028e+03
  8.850796e-01    1.420936e+03
  8.950805e-01    1.455061e+03
  9.050814e-01    1.493652e+03
  9.150823e-01    1.539638e+03
  9.250832e-01    1.597046e+03
  9.350841e-01    1.669442e+03
  9.450850e-01    1.766816e+03
  9.550859e-01    1.921783e+03
  9.650868e-01    2.175828e+03
  9.750877e-01    2.595300e+03
  9.850886e-01    3.265629e+03
  9.950895e-01    4.222880e+03
  1.005090e+00    5.393863e+03
  1.015091e+00    6.558562e+03
  1.025092e+00    7.616676e+03
  1.035093e+00    8.506090e+03
  1.045094e+00    9.251211e+03
  1.055095e+00    9.901980e+03
  1.065096e+00    1.051527e+04
  1.075097e+00    1.112776e+04
  1.085098e+00    1.172792e+04
  1.095099e+00    1.227115e+04
  1.105099e+00    1.276384e+04
  1.115100e+00    1.325028e+04
  1.125101e+00    1.372166e+04
  1.135102e+00    1.414092e+04
  1.145103e+00    1.450042e+04
  1.155104e+00    1.481589e+04
  1.165105e+00    1.512050e+04
  1.175106e+00    1.542879e+04
  1.185107e+00    1.573573e+04
  1.195108e+00    1.601252e+04
  1.205108e+00    1.627436e+04
  1.215109e+00    1.655999e+04
  1.225110e+00    1.680459e+04
  1.235111e+00    1.701487e+04
  1.245112e+00    1.720139e+04
  1.255113e+00    1.740036e+04
  1.265114e+00    1.757280e+04
  1.275115e+00    1.772600e+04
  1.285116e+00    1.785152e+04
  1.295117e+00    1.793484e+04
  1.305117e+00    1.798206e+04
  1.315118e+00    1.803189e+04
  1.325119e+00    1.808429e+04
  1.335120e+00    1.811148e+04
  1.345121e+00    1.813660e+04
  1.355122e+00    1.816946e+04
  1.365123e+00    1.821295e+04
  1.375124e+00    1.827268e+04
  1.385125e+00    1.834195e+04
  1.395126e+00    1.843344e+04
  1.405126e+00    1.858237e+04
  1.415127e+00    1.880501e+04
  1.425128e+00    1.912009e+04
  1.435129e+00    1.953663e+04
  1.445130e+00    2.002135e+04
  1.455131e+00    2.048023e+04
  1.465132e+00    2.089434e+04
  1.475133e+00    2.126545e+04
  1.485134e+00    2.159945e+04
  1.495135e+00    2.195415e+04
  1.505135e+00    2.236543e+04
  1.515136e+00    2.285177e+04
  1.525137e+00    2.340562e+04
  1.535138e+00    2.392467e+04
  1.545139e+00    2.434672e+04
  1.555140e+00    2.465121e+04
  1.565141e+00    2.487317e+04
  1.575142e+00    2.503026e+04
  1.585143e+00    2.511486e+04
  1.595144e+00    2.513793e+04
  1.605144e+00    2.511254e+04
  1.615145e+00    2.503931e+04
  1.625146e+00    2.495539e+04
  1.635147e+00    2.487695e+04
  1.645148e+00    2.478921e+04
  1.655149e+00    2.468198e+04
  1.665150e+00    2.457670e+04
  1.675151e+00    2.447572e+04
  1.685152e+00    2.437720e+04
  1.695152e+00    2.426400e+04
  1.705153e+00    2.415136e+04
  1.715154e+00    2.404385e+04
  1.725155e+00    2.393907e+04
  1.735156e+00    2.384440e+04
  1.745157e+00    2.376416e+04
  1.755158e+00    2.367174e+04
  1.765159e+00    2.356957e+04
  1.775160e+00    2.348156e+04
  1.785161e+00    2.339931e+04
  1.795161e+00    2.331336e+04
  1.805162e+00    2.321312e+04
  1.815163e+00    2.312354e+04
  1.825164e+00    2.304431e+04
  1.835165e+00    2.294277e+04
  1.845166e+00    2.282234e+04
  1.855167e+00    2.269492e+04
  1.865168e+00    2.257064e+04
  1.875169e+00    2.245906e+04
  1.885170e+00    2.236702e+04
  1.895170e+00    2.229056e+04
  1.905171e+00    2.221750e+04
  1.915172e+00    2.214832e+04
  1.925173e+00    2.207349e+04
  1.935174e+00    2.198939e+04
  1.945175e+00    2.189286e+04
  1.955176e+00    2.179498e+04
  1.965177e+00    2.170981e+04
  1.975178e+00    2.162799e+04
  1.985179e+00    2.153831e+04
  1.995179e+00    2.144609e+04
  2.005180e+00    2.135427e+04
  2.015181e+00    2.126888e+04
  2.025182e+00    2.118868e+04
  2.035183e+00    2.111659e+04
  2.045184e+00    2.105749e+04
  2.055185e+00    2.099033e+04
  2.065186e+00    2.090758e+04
  2.075187e+00    2.083804e+04
  2.085188e+00    2.077622e+04
  2.095188e+00    2.070596e+04
  2.105189e+00    2.063020e+04
  2.115190e+00    2.056107e+04
  2.125191e+00    2.049747e+04
  2.135192e+00    2.043621e+04
  2.145193e+00    2.037441e+04
  2.155194e+00    2.031556e+04
  2.165195e+00    2.025546e+04
  2.175196e+00    2.019968e+04
  2.185197e+00    2.015192e+04
  2.195197e+00    2.009997e+04
  2.205198e+00    2.004512e+04
  2.215199e+00    1.998661e+04
  2.225200e+00    1.991637e+04
  2.235201e+00    1.983488e+04
  2.245202e+00    1.975244e+04
  2.255203e+00    1.968747e+04
  2.265204e+00    1.963265e+04
  2.275205e+00    1.958126e+04
  2.285206e+00    1.952605e+04
  2.295206e+00    1.947344e+04
  2.305207e+00    1.942930e+04
  2.315208e+00    1.940156e+04
  2.325209e+00    1.937044e+04
  2.335210e+00    1.933909e+04
  2.345211e+00    1.931988e+04
  2.355212e+00    1.930642e+04
  2.365213e+00    1.927994e+04
  2.375214e+00    1.925064e+04
