# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PS_0p5V_b/22.dat
#       2th_deg             I 
  5.000450e-03    1.199363e+03
  1.500135e-02    1.205296e+03
  2.500225e-02    1.204810e+03
  3.500315e-02    1.200208e+03
  4.500405e-02    1.198042e+03
  5.500495e-02    1.199682e+03
  6.500585e-02    1.201160e+03
  7.500675e-02    1.199024e+03
  8.500765e-02    1.198037e+03
  9.500855e-02    1.199540e+03
  1.050094e-01    1.199798e+03
  1.150103e-01    1.198896e+03
  1.250112e-01    1.199118e+03
  1.350121e-01    1.200179e+03
  1.450130e-01    1.200515e+03
  1.550139e-01    1.202405e+03
  1.650148e-01    1.203083e+03
  1.750157e-01    1.202374e+03
  1.850166e-01    1.201868e+03
  1.950175e-01    1.202353e+03
  2.050184e-01    1.201630e+03
  2.150193e-01    1.200615e+03
  2.250202e-01    1.201726e+03
  2.350211e-01    1.203740e+03
  2.450220e-01    1.204289e+03
  2.550229e-01    1.206187e+03
  2.650238e-01    1.208384e+03
  2.750247e-01    1.208865e+03
  2.850256e-01    1.209773e+03
  2.950265e-01    1.209555e+03
  3.050274e-01    1.210611e+03
  3.150283e-01    1.212139e+03
  3.250292e-01    1.215101e+03
  3.350301e-01    1.218645e+03
  3.450310e-01    1.220050e+03
  3.550319e-01    1.222341e+03
  3.650328e-01    1.224782e+03
  3.750337e-01    1.226495e+03
  3.850346e-01    1.228797e+03
  3.950355e-01    1.232280e+03
  4.050364e-01    1.235351e+03
  4.150373e-01    1.238508e+03
  4.250382e-01    1.241644e+03
  4.350391e-01    1.246471e+03
  4.450400e-01    1.253203e+03
  4.550409e-01    1.259904e+03
  4.650418e-01    1.264916e+03
  4.750427e-01    1.270573e+03
  4.850436e-01    1.276935e+03
  4.950445e-01    1.284344e+03
  5.050454e-01    1.280284e+03
  5.150463e-01    1.264938e+03
  5.250472e-01    1.257417e+03
  5.350481e-01    1.251907e+03
  5.450490e-01    1.247847e+03
  5.550499e-01    1.244420e+03
  5.650508e-01    1.242707e+03
  5.750517e-01    1.241502e+03
  5.850526e-01    1.239391e+03
  5.950535e-01    1.237783e+03
  6.050544e-01    1.235798e+03
  6.150553e-01    1.234918e+03
  6.250562e-01    1.235019e+03
  6.350571e-01    1.235641e+03
  6.450580e-01    1.235106e+03
  6.550589e-01    1.234802e+03
  6.650598e-01    1.234935e+03
  6.750607e-01    1.235088e+03
  6.850616e-01    1.236705e+03
  6.950625e-01    1.238051e+03
  7.050634e-01    1.240763e+03
  7.150643e-01    1.245272e+03
  7.250652e-01    1.251249e+03
  7.350661e-01    1.256221e+03
  7.450670e-01    1.261414e+03
  7.550679e-01    1.267586e+03
  7.650688e-01    1.275519e+03
  7.750697e-01    1.284916e+03
  7.850706e-01    1.296048e+03
  7.950715e-01    1.308130e+03
  8.050724e-01    1.321899e+03
  8.150733e-01    1.336285e+03
  8.250742e-01    1.353965e+03
  8.350751e-01    1.376133e+03
  8.450760e-01    1.403405e+03
  8.550769e-01    1.438064e+03
  8.650778e-01    1.483694e+03
  8.750787e-01    1.542233e+03
  8.850796e-01    1.620696e+03
  8.950805e-01    1.722948e+03
  9.050814e-01    1.866141e+03
  9.150823e-01    2.092723e+03
  9.250832e-01    2.500135e+03
  9.350841e-01    3.325284e+03
  9.450850e-01    4.849469e+03
  9.550859e-01    6.958321e+03
  9.650868e-01    8.997635e+03
  9.750877e-01    1.066259e+04
  9.850886e-01    1.188302e+04
  9.950895e-01    1.282470e+04
  1.005090e+00    1.358286e+04
  1.015091e+00    1.432878e+04
  1.025092e+00    1.510585e+04
  1.035093e+00    1.589781e+04
  1.045094e+00    1.667598e+04
  1.055095e+00    1.737184e+04
  1.065096e+00    1.792625e+04
  1.075097e+00    1.836262e+04
  1.085098e+00    1.875947e+04
  1.095099e+00    1.910440e+04
  1.105099e+00    1.937871e+04
  1.115100e+00    1.962234e+04
  1.125101e+00    1.988071e+04
  1.135102e+00    2.002575e+04
  1.145103e+00    1.995840e+04
  1.155104e+00    1.970934e+04
  1.165105e+00    1.944964e+04
  1.175106e+00    1.923526e+04
  1.185107e+00    1.906507e+04
  1.195108e+00    1.890468e+04
  1.205108e+00    1.875342e+04
  1.215109e+00    1.862154e+04
  1.225110e+00    1.845459e+04
  1.235111e+00    1.826461e+04
  1.245112e+00    1.803199e+04
  1.255113e+00    1.778255e+04
  1.265114e+00    1.750072e+04
  1.275115e+00    1.721950e+04
  1.285116e+00    1.694364e+04
  1.295117e+00    1.666736e+04
  1.305117e+00    1.639850e+04
  1.315118e+00    1.614667e+04
  1.325119e+00    1.591340e+04
  1.335120e+00    1.567258e+04
  1.345121e+00    1.543255e+04
  1.355122e+00    1.521041e+04
  1.365123e+00    1.501563e+04
  1.375124e+00    1.482081e+04
  1.385125e+00    1.464068e+04
  1.395126e+00    1.448420e+04
  1.405126e+00    1.436860e+04
  1.415127e+00    1.430775e+04
  1.425128e+00    1.431909e+04
  1.435129e+00    1.443505e+04
  1.445130e+00    1.464632e+04
  1.455131e+00    1.489205e+04
  1.465132e+00    1.514783e+04
  1.475133e+00    1.538205e+04
  1.485134e+00    1.559477e+04
  1.495135e+00    1.583764e+04
  1.505135e+00    1.614875e+04
  1.515136e+00    1.650512e+04
  1.525137e+00    1.683381e+04
  1.535138e+00    1.705364e+04
  1.545139e+00    1.717942e+04
  1.555140e+00    1.722903e+04
  1.565141e+00    1.721870e+04
  1.575142e+00    1.715634e+04
  1.585143e+00    1.705674e+04
  1.595144e+00    1.693266e+04
  1.605144e+00    1.679245e+04
  1.615145e+00    1.663656e+04
  1.625146e+00    1.648636e+04
  1.635147e+00    1.634266e+04
  1.645148e+00    1.619950e+04
  1.655149e+00    1.604731e+04
  1.665150e+00    1.589231e+04
  1.675151e+00    1.574362e+04
  1.685152e+00    1.560547e+04
  1.695152e+00    1.546637e+04
  1.705153e+00    1.533919e+04
  1.715154e+00    1.521353e+04
  1.725155e+00    1.509792e+04
  1.735156e+00    1.498752e+04
  1.745157e+00    1.488061e+04
  1.755158e+00    1.477368e+04
  1.765159e+00    1.465919e+04
  1.775160e+00    1.455766e+04
  1.785161e+00    1.446505e+04
  1.795161e+00    1.437884e+04
  1.805162e+00    1.428881e+04
  1.815163e+00    1.419258e+04
  1.825164e+00    1.409505e+04
  1.835165e+00    1.399989e+04
  1.845166e+00    1.390001e+04
  1.855167e+00    1.379394e+04
  1.865168e+00    1.368271e+04
  1.875169e+00    1.357589e+04
  1.885170e+00    1.348175e+04
  1.895170e+00    1.339548e+04
  1.905171e+00    1.331792e+04
  1.915172e+00    1.325189e+04
  1.925173e+00    1.318438e+04
  1.935174e+00    1.310442e+04
  1.945175e+00    1.301932e+04
  1.955176e+00    1.294394e+04
  1.965177e+00    1.287516e+04
  1.975178e+00    1.280938e+04
  1.985179e+00    1.273820e+04
  1.995179e+00    1.265948e+04
  2.005180e+00    1.258530e+04
  2.015181e+00    1.251776e+04
  2.025182e+00    1.245353e+04
  2.035183e+00    1.239364e+04
  2.045184e+00    1.233561e+04
  2.055185e+00    1.228006e+04
  2.065186e+00    1.221992e+04
  2.075187e+00    1.216773e+04
  2.085188e+00    1.211935e+04
  2.095188e+00    1.205923e+04
  2.105189e+00    1.200223e+04
  2.115190e+00    1.195646e+04
  2.125191e+00    1.189829e+04
  2.135192e+00    1.184143e+04
  2.145193e+00    1.179043e+04
  2.155194e+00    1.174871e+04
  2.165195e+00    1.171331e+04
  2.175196e+00    1.167349e+04
  2.185197e+00    1.163961e+04
  2.195197e+00    1.160482e+04
  2.205198e+00    1.156593e+04
  2.215199e+00    1.152722e+04
  2.225200e+00    1.148379e+04
  2.235201e+00    1.143210e+04
  2.245202e+00    1.138187e+04
  2.255203e+00    1.133063e+04
  2.265204e+00    1.129273e+04
  2.275205e+00    1.126125e+04
  2.285206e+00    1.122875e+04
  2.295206e+00    1.119591e+04
  2.305207e+00    1.117086e+04
  2.315208e+00    1.114653e+04
  2.325209e+00    1.112458e+04
  2.335210e+00    1.110711e+04
  2.345211e+00    1.109168e+04
  2.355212e+00    1.107626e+04
  2.365213e+00    1.106266e+04
  2.375214e+00    1.105087e+04
  2.385215e+00    1.104169e+04
  2.395215e+00    1.102795e+04
  2.405216e+00    1.101682e+04
  2.415217e+00    1.100833e+04
  2.425218e+00    1.099734e+04
  2.435219e+00    1.099052e+04
  2.445220e+00    1.097875e+04
  2.455221e+00    1.096413e+04
  2.465222e+00    1.094633e+04
  2.475223e+00    1.092590e+04
  2.485224e+00    1.090646e+04
  2.495224e+00    1.088198e+04
  2.505225e+00    1.086052e+04
  2.515226e+00    1.084328e+04
  2.525227e+00    1.082517e+04
  2.535228e+00    1.080048e+04
  2.545229e+00    1.077480e+04
  2.555230e+00    1.074533e+04
  2.565231e+00    1.071777e+04
  2.575232e+00    1.069182e+04
  2.585233e+00    1.065560e+04
  2.595233e+00    1.062254e+04
  2.605234e+00    1.059698e+04
  2.615235e+00    1.056740e+04
  2.625236e+00    1.052935e+04
  2.635237e+00    1.050146e+04
  2.645238e+00    1.047488e+04
  2.655239e+00    1.043974e+04
  2.665240e+00    1.040147e+04
  2.675241e+00    1.035635e+04
  2.685242e+00    1.031263e+04
  2.695242e+00    1.027225e+04
  2.705243e+00    1.023684e+04
  2.715244e+00    1.020236e+04
  2.725245e+00    1.016411e+04
  2.735246e+00    1.012919e+04
  2.745247e+00    1.009712e+04
  2.755248e+00    1.006673e+04
  2.765249e+00    1.003200e+04
  2.775250e+00    9.990195e+03
  2.785251e+00    9.953396e+03
  2.795251e+00    9.925477e+03
  2.805252e+00    9.896757e+03
  2.815253e+00    9.865256e+03
  2.825254e+00    9.837393e+03
  2.835255e+00    9.809138e+03
  2.845256e+00    9.790411e+03
  2.855257e+00    9.771746e+03
  2.865258e+00    9.746420e+03
  2.875259e+00    9.728969e+03
  2.885260e+00    9.709216e+03
  2.895260e+00    9.687990e+03
  2.905261e+00    9.671029e+03
  2.915262e+00    9.649824e+03
  2.925263e+00    9.622191e+03
  2.935264e+00    9.589013e+03
  2.945265e+00    9.561079e+03
  2.955266e+00    9.533670e+03
  2.965267e+00    9.511512e+03
  2.975268e+00    9.495370e+03
  2.985269e+00    9.482804e+03
  2.995269e+00    9.468479e+03
  3.005270e+00    9.449541e+03
  3.015271e+00    9.430389e+03
  3.025272e+00    9.406324e+03
  3.035273e+00    9.383326e+03
  3.045274e+00    9.361695e+03
  3.055275e+00    9.340265e+03
  3.065276e+00    9.327379e+03
  3.075277e+00    9.317541e+03
  3.085278e+00    9.299518e+03
  3.095278e+00    9.272706e+03
  3.105279e+00    9.256087e+03
  3.115280e+00    9.239414e+03
  3.125281e+00    9.217357e+03
  3.135282e+00    9.196350e+03
  3.145283e+00    9.180554e+03
  3.155284e+00    9.161068e+03
  3.165285e+00    9.138698e+03
  3.175286e+00    9.117078e+03
  3.185287e+00    9.097995e+03
  3.195287e+00    9.073402e+03
  3.205288e+00    9.043833e+03
  3.215289e+00    9.018146e+03
  3.225290e+00    8.999108e+03
  3.235291e+00    8.980308e+03
  3.245292e+00    8.957592e+03
  3.255293e+00    8.935203e+03
  3.265294e+00    8.913611e+03
  3.275295e+00    8.895499e+03
  3.285296e+00    8.875498e+03
  3.295296e+00    8.856815e+03
  3.305297e+00    8.844553e+03
  3.315298e+00    8.829963e+03
  3.325299e+00    8.809197e+03
  3.335300e+00    8.777646e+03
  3.345301e+00    8.746778e+03
  3.355302e+00    8.722992e+03
  3.365303e+00    8.698667e+03
  3.375304e+00    8.675284e+03
  3.385305e+00    8.654025e+03
  3.395305e+00    8.632314e+03
  3.405306e+00    8.611522e+03
  3.415307e+00    8.596522e+03
  3.425308e+00    8.581733e+03
  3.435309e+00    8.561052e+03
  3.445310e+00    8.535023e+03
  3.455311e+00    8.509245e+03
  3.465312e+00    8.486485e+03
  3.475313e+00    8.466897e+03
  3.485314e+00    8.446560e+03
  3.495314e+00    8.424938e+03
  3.505315e+00    8.401083e+03
  3.515316e+00    8.374374e+03
  3.525317e+00    8.355637e+03
  3.535318e+00    8.335744e+03
  3.545319e+00    8.310023e+03
  3.555320e+00    8.285353e+03
  3.565321e+00    8.262532e+03
  3.575322e+00    8.240808e+03
  3.585323e+00    8.224758e+03
  3.595323e+00    8.211571e+03
  3.605324e+00    8.196397e+03
  3.615325e+00    8.180773e+03
  3.625326e+00    8.167532e+03
  3.635327e+00    8.152579e+03
  3.645328e+00    8.135702e+03
  3.655329e+00    8.118224e+03
  3.665330e+00    8.101981e+03
  3.675331e+00    8.087691e+03
  3.685332e+00    8.068186e+03
  3.695332e+00    8.050617e+03
  3.705333e+00    8.035352e+03
  3.715334e+00    8.019735e+03
  3.725335e+00    8.003128e+03
  3.735336e+00    7.988128e+03
  3.745337e+00    7.970108e+03
  3.755338e+00    7.945967e+03
  3.765339e+00    7.921471e+03
  3.775340e+00    7.907675e+03
  3.785341e+00    7.896034e+03
  3.795341e+00    7.883504e+03
  3.805342e+00    7.869914e+03
  3.815343e+00    7.855041e+03
  3.825344e+00    7.841893e+03
  3.835345e+00    7.834000e+03
  3.845346e+00    7.821337e+03
  3.855347e+00    7.806020e+03
  3.865348e+00    7.791158e+03
  3.875349e+00    7.772982e+03
  3.885350e+00    7.753393e+03
  3.895350e+00    7.740094e+03
  3.905351e+00    7.731598e+03
  3.915352e+00    7.723264e+03
  3.925353e+00    7.712961e+03
  3.935354e+00    7.700284e+03
  3.945355e+00    7.689789e+03
  3.955356e+00    7.676575e+03
  3.965357e+00    7.658979e+03
  3.975358e+00    7.641417e+03
  3.985359e+00    7.622361e+03
  3.995359e+00    7.610861e+03
  4.005360e+00    7.599514e+03
  4.015361e+00    7.584810e+03
  4.025362e+00    7.573839e+03
  4.035363e+00    7.566752e+03
  4.045364e+00    7.560504e+03
  4.055365e+00    7.549374e+03
  4.065366e+00    7.537668e+03
  4.075367e+00    7.529104e+03
  4.085368e+00    7.520885e+03
  4.095368e+00    7.510473e+03
  4.105369e+00    7.496154e+03
  4.115370e+00    7.481215e+03
  4.125371e+00    7.472147e+03
  4.135372e+00    7.464612e+03
  4.145373e+00    7.456300e+03
  4.155374e+00    7.447151e+03
  4.165375e+00    7.440132e+03
  4.175376e+00    7.432287e+03
  4.185377e+00    7.427762e+03
  4.195377e+00    7.425185e+03
  4.205378e+00    7.414715e+03
  4.215379e+00    7.404282e+03
  4.225380e+00    7.392936e+03
  4.235381e+00    7.381034e+03
  4.245382e+00    7.372338e+03
  4.255383e+00    7.367191e+03
  4.265384e+00    7.356815e+03
  4.275385e+00    7.342567e+03
  4.285386e+00    7.330067e+03
  4.295386e+00    7.321494e+03
  4.305387e+00    7.314307e+03
  4.315388e+00    7.307241e+03
  4.325389e+00    7.295718e+03
  4.335390e+00    7.285271e+03
  4.345391e+00    7.277034e+03
  4.355392e+00    7.270010e+03
  4.365393e+00    7.265918e+03
  4.375394e+00    7.258289e+03
  4.385395e+00    7.247634e+03
  4.395395e+00    7.239528e+03
  4.405396e+00    7.231060e+03
  4.415397e+00    7.219846e+03
  4.425398e+00    7.202808e+03
  4.435399e+00    7.188024e+03
  4.445400e+00    7.178327e+03
  4.455401e+00    7.167464e+03
  4.465402e+00    7.158697e+03
  4.475403e+00    7.152451e+03
  4.485404e+00    7.146822e+03
  4.495404e+00    7.145623e+03
  4.505405e+00    7.141579e+03
  4.515406e+00    7.134822e+03
