# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PSA_1p3V_c/1.dat
#       2th_deg             I 
  5.000450e-03    1.191892e+03
  1.500135e-02    1.193734e+03
  2.500225e-02    1.194205e+03
  3.500315e-02    1.194619e+03
  4.500405e-02    1.196199e+03
  5.500495e-02    1.194568e+03
  6.500585e-02    1.191268e+03
  7.500675e-02    1.191811e+03
  8.500765e-02    1.192695e+03
  9.500855e-02    1.193522e+03
  1.050094e-01    1.196861e+03
  1.150103e-01    1.199494e+03
  1.250112e-01    1.199645e+03
  1.350121e-01    1.197483e+03
  1.450130e-01    1.195510e+03
  1.550139e-01    1.194767e+03
  1.650148e-01    1.194069e+03
  1.750157e-01    1.192928e+03
  1.850166e-01    1.194828e+03
  1.950175e-01    1.195941e+03
  2.050184e-01    1.197586e+03
  2.150193e-01    1.198569e+03
  2.250202e-01    1.197637e+03
  2.350211e-01    1.197318e+03
  2.450220e-01    1.196317e+03
  2.550229e-01    1.195992e+03
  2.650238e-01    1.197208e+03
  2.750247e-01    1.197964e+03
  2.850256e-01    1.198254e+03
  2.950265e-01    1.198735e+03
  3.050274e-01    1.199901e+03
  3.150283e-01    1.200617e+03
  3.250292e-01    1.200920e+03
  3.350301e-01    1.201253e+03
  3.450310e-01    1.201790e+03
  3.550319e-01    1.201920e+03
  3.650328e-01    1.203572e+03
  3.750337e-01    1.204432e+03
  3.850346e-01    1.204735e+03
  3.950355e-01    1.206079e+03
  4.050364e-01    1.208873e+03
  4.150373e-01    1.209557e+03
  4.250382e-01    1.209431e+03
  4.350391e-01    1.210137e+03
  4.450400e-01    1.212473e+03
  4.550409e-01    1.214856e+03
  4.650418e-01    1.217449e+03
  4.750427e-01    1.219209e+03
  4.850436e-01    1.221139e+03
  4.950445e-01    1.224835e+03
  5.050454e-01    1.224851e+03
  5.150463e-01    1.220861e+03
  5.250472e-01    1.219797e+03
  5.350481e-01    1.219187e+03
  5.450490e-01    1.217293e+03
  5.550499e-01    1.216016e+03
  5.650508e-01    1.215614e+03
  5.750517e-01    1.216004e+03
  5.850526e-01    1.216116e+03
  5.950535e-01    1.216583e+03
  6.050544e-01    1.217254e+03
  6.150553e-01    1.216930e+03
  6.250562e-01    1.215784e+03
  6.350571e-01    1.215046e+03
  6.450580e-01    1.215717e+03
  6.550589e-01    1.216936e+03
  6.650598e-01    1.217581e+03
  6.750607e-01    1.217911e+03
  6.850616e-01    1.217929e+03
  6.950625e-01    1.218470e+03
  7.050634e-01    1.221562e+03
  7.150643e-01    1.224102e+03
  7.250652e-01    1.225672e+03
  7.350661e-01    1.227136e+03
  7.450670e-01    1.229291e+03
  7.550679e-01    1.232066e+03
  7.650688e-01    1.234647e+03
  7.750697e-01    1.237527e+03
  7.850706e-01    1.241047e+03
  7.950715e-01    1.244663e+03
  8.050724e-01    1.246887e+03
  8.150733e-01    1.249157e+03
  8.250742e-01    1.252445e+03
  8.350751e-01    1.256936e+03
  8.450760e-01    1.262328e+03
  8.550769e-01    1.268259e+03
  8.650778e-01    1.277656e+03
  8.750787e-01    1.290904e+03
  8.850796e-01    1.307378e+03
  8.950805e-01    1.328520e+03
  9.050814e-01    1.354960e+03
  9.150823e-01    1.385446e+03
  9.250832e-01    1.423488e+03
  9.350841e-01    1.469852e+03
  9.450850e-01    1.528802e+03
  9.550859e-01    1.614664e+03
  9.650868e-01    1.750866e+03
  9.750877e-01    1.963840e+03
  9.850886e-01    2.292865e+03
  9.950895e-01    2.755647e+03
  1.005090e+00    3.310946e+03
  1.015091e+00    3.846179e+03
  1.025092e+00    4.328136e+03
  1.035093e+00    4.739198e+03
  1.045094e+00    5.081852e+03
  1.055095e+00    5.377526e+03
  1.065096e+00    5.657434e+03
  1.075097e+00    5.938564e+03
