# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PSAP_1p3V_d/4.dat
#       2th_deg             I 
  5.000450e-03    1.093373e+03
  1.500135e-02    1.089030e+03
  2.500225e-02    1.090890e+03
  3.500315e-02    1.094844e+03
  4.500405e-02    1.097737e+03
  5.500495e-02    1.099143e+03
  6.500585e-02    1.098527e+03
  7.500675e-02    1.097646e+03
  8.500765e-02    1.096562e+03
  9.500855e-02    1.097589e+03
  1.050094e-01    1.099697e+03
  1.150103e-01    1.100164e+03
  1.250112e-01    1.100348e+03
  1.350121e-01    1.100201e+03
  1.450130e-01    1.099397e+03
  1.550139e-01    1.099333e+03
  1.650148e-01    1.101065e+03
  1.750157e-01    1.101718e+03
  1.850166e-01    1.099774e+03
  1.950175e-01    1.098337e+03
  2.050184e-01    1.098193e+03
  2.150193e-01    1.097903e+03
  2.250202e-01    1.097832e+03
  2.350211e-01    1.099602e+03
  2.450220e-01    1.100642e+03
  2.550229e-01    1.099972e+03
  2.650238e-01    1.100021e+03
  2.750247e-01    1.100529e+03
  2.850256e-01    1.100832e+03
  2.950265e-01    1.101465e+03
  3.050274e-01    1.102022e+03
  3.150283e-01    1.102503e+03
  3.250292e-01    1.103113e+03
  3.350301e-01    1.103722e+03
  3.450310e-01    1.103610e+03
  3.550319e-01    1.104082e+03
  3.650328e-01    1.105414e+03
  3.750337e-01    1.106220e+03
  3.850346e-01    1.107477e+03
  3.950355e-01    1.108774e+03
  4.050364e-01    1.109165e+03
  4.150373e-01    1.109317e+03
  4.250382e-01    1.110918e+03
  4.350391e-01    1.113276e+03
  4.450400e-01    1.116116e+03
  4.550409e-01    1.118355e+03
  4.650418e-01    1.119927e+03
  4.750427e-01    1.121926e+03
  4.850436e-01    1.124491e+03
  4.950445e-01    1.127650e+03
  5.050454e-01    1.126689e+03
  5.150463e-01    1.121857e+03
  5.250472e-01    1.119802e+03
  5.350481e-01    1.118420e+03
  5.450490e-01    1.116945e+03
  5.550499e-01    1.115593e+03
  5.650508e-01    1.114936e+03
  5.750517e-01    1.114300e+03
  5.850526e-01    1.113482e+03
  5.950535e-01    1.113001e+03
  6.050544e-01    1.112604e+03
  6.150553e-01    1.112037e+03
  6.250562e-01    1.111501e+03
  6.350571e-01    1.111427e+03
  6.450580e-01    1.111044e+03
  6.550589e-01    1.110795e+03
  6.650598e-01    1.110527e+03
  6.750607e-01    1.110842e+03
  6.850616e-01    1.111181e+03
  6.950625e-01    1.111227e+03
  7.050634e-01    1.112959e+03
  7.150643e-01    1.114094e+03
  7.250652e-01    1.114730e+03
  7.350661e-01    1.115698e+03
  7.450670e-01    1.117303e+03
  7.550679e-01    1.119110e+03
  7.650688e-01    1.121766e+03
  7.750697e-01    1.124029e+03
  7.850706e-01    1.125035e+03
  7.950715e-01    1.126731e+03
  8.050724e-01    1.128783e+03
  8.150733e-01    1.130783e+03
  8.250742e-01    1.133281e+03
  8.350751e-01    1.136074e+03
  8.450760e-01    1.139063e+03
  8.550769e-01    1.143645e+03
  8.650778e-01    1.150254e+03
  8.750787e-01    1.160923e+03
  8.850796e-01    1.176029e+03
  8.950805e-01    1.195098e+03
  9.050814e-01    1.217683e+03
  9.150823e-01    1.246047e+03
  9.250832e-01    1.279791e+03
  9.350841e-01    1.319644e+03
  9.450850e-01    1.367959e+03
  9.550859e-01    1.439144e+03
  9.650868e-01    1.551296e+03
  9.750877e-01    1.730797e+03
  9.850886e-01    2.012743e+03
  9.950895e-01    2.416803e+03
  1.005090e+00    2.917523e+03
  1.015091e+00    3.412722e+03
  1.025092e+00    3.859128e+03
  1.035093e+00    4.215951e+03
  1.045094e+00    4.492075e+03
  1.055095e+00    4.716382e+03
  1.065096e+00    4.918631e+03
  1.075097e+00    5.111194e+03
  1.085098e+00    5.294523e+03
  1.095099e+00    5.455812e+03
  1.105099e+00    5.588728e+03
  1.115100e+00    5.712899e+03
  1.125101e+00    5.826594e+03
  1.135102e+00    5.915713e+03
  1.145103e+00    5.978532e+03
  1.155104e+00    6.023138e+03
  1.165105e+00    6.066904e+03
  1.175106e+00    6.114444e+03
  1.185107e+00    6.153753e+03
  1.195108e+00    6.184515e+03
  1.205108e+00    6.217544e+03
  1.215109e+00    6.250948e+03
  1.225110e+00    6.274946e+03
  1.235111e+00    6.289556e+03
  1.245112e+00    6.286830e+03
  1.255113e+00    6.290327e+03
  1.265114e+00    6.290670e+03
  1.275115e+00    6.288754e+03
  1.285116e+00    6.280060e+03
  1.295117e+00    6.267721e+03
  1.305117e+00    6.245627e+03
  1.315118e+00    6.221451e+03
  1.325119e+00    6.203243e+03
  1.335120e+00    6.191637e+03
  1.345121e+00    6.176099e+03
  1.355122e+00    6.161674e+03
  1.365123e+00    6.152105e+03
  1.375124e+00    6.149905e+03
  1.385125e+00    6.152242e+03
  1.395126e+00    6.163309e+03
  1.405126e+00    6.190080e+03
  1.415127e+00    6.233682e+03
  1.425128e+00    6.294048e+03
  1.435129e+00    6.377241e+03
  1.445130e+00    6.479355e+03
  1.455131e+00    6.580988e+03
  1.465132e+00    6.671081e+03
  1.475133e+00    6.746521e+03
  1.485134e+00    6.821948e+03
  1.495135e+00    6.900855e+03
  1.505135e+00    6.986386e+03
  1.515136e+00    7.089095e+03
  1.525137e+00    7.212969e+03
  1.535138e+00    7.325833e+03
  1.545139e+00    7.404999e+03
  1.555140e+00    7.461670e+03
  1.565141e+00    7.506216e+03
  1.575142e+00    7.532338e+03
  1.585143e+00    7.543969e+03
  1.595144e+00    7.548436e+03
  1.605144e+00    7.544267e+03
  1.615145e+00    7.527608e+03
  1.625146e+00    7.506471e+03
  1.635147e+00    7.484950e+03
  1.645148e+00    7.465808e+03
  1.655149e+00    7.447681e+03
  1.665150e+00    7.428301e+03
  1.675151e+00    7.398591e+03
  1.685152e+00    7.379238e+03
  1.695152e+00    7.364051e+03
  1.705153e+00    7.346915e+03
  1.715154e+00    7.330066e+03
  1.725155e+00    7.314119e+03
  1.735156e+00    7.302774e+03
  1.745157e+00    7.287965e+03
  1.755158e+00    7.266998e+03
  1.765159e+00    7.254080e+03
  1.775160e+00    7.250894e+03
  1.785161e+00    7.248916e+03
  1.795161e+00    7.238266e+03
  1.805162e+00    7.224894e+03
  1.815163e+00    7.215047e+03
  1.825164e+00    7.204451e+03
  1.835165e+00    7.187508e+03
  1.845166e+00    7.170532e+03
  1.855167e+00    7.152842e+03
  1.865168e+00    7.134140e+03
  1.875169e+00    7.120494e+03
  1.885170e+00    7.115233e+03
  1.895170e+00    7.105690e+03
  1.905171e+00    7.094541e+03
  1.915172e+00    7.089773e+03
  1.925173e+00    7.083558e+03
  1.935174e+00    7.078007e+03
  1.945175e+00    7.063183e+03
  1.955176e+00    7.051985e+03
  1.965177e+00    7.048306e+03
  1.975178e+00    7.042660e+03
  1.985179e+00    7.031572e+03
  1.995179e+00    7.018625e+03
  2.005180e+00    7.008910e+03
  2.015181e+00    7.000136e+03
  2.025182e+00    6.991181e+03
  2.035183e+00    6.983746e+03
  2.045184e+00    6.983736e+03
