# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PS_0p7V_a/18.dat
#       2th_deg             I 
  5.000450e-03    1.065647e+03
  1.500135e-02    1.071106e+03
  2.500225e-02    1.073661e+03
  3.500315e-02    1.072556e+03
  4.500405e-02    1.074112e+03
  5.500495e-02    1.075354e+03
  6.500585e-02    1.075085e+03
  7.500675e-02    1.075671e+03
  8.500765e-02    1.076250e+03
  9.500855e-02    1.076472e+03
  1.050094e-01    1.076085e+03
  1.150103e-01    1.075788e+03
  1.250112e-01    1.075655e+03
  1.350121e-01    1.076007e+03
  1.450130e-01    1.076402e+03
  1.550139e-01    1.077400e+03
  1.650148e-01    1.077532e+03
  1.750157e-01    1.077129e+03
  1.850166e-01    1.077206e+03
  1.950175e-01    1.078251e+03
  2.050184e-01    1.079161e+03
  2.150193e-01    1.078796e+03
  2.250202e-01    1.077865e+03
  2.350211e-01    1.076671e+03
  2.450220e-01    1.075865e+03
  2.550229e-01    1.075612e+03
  2.650238e-01    1.076408e+03
  2.750247e-01    1.077146e+03
  2.850256e-01    1.078116e+03
  2.950265e-01    1.078041e+03
  3.050274e-01    1.077963e+03
  3.150283e-01    1.078701e+03
  3.250292e-01    1.079183e+03
  3.350301e-01    1.079522e+03
  3.450310e-01    1.079936e+03
  3.550319e-01    1.080672e+03
  3.650328e-01    1.082091e+03
  3.750337e-01    1.082972e+03
  3.850346e-01    1.083294e+03
  3.950355e-01    1.083612e+03
  4.050364e-01    1.083810e+03
