# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PSA_1p3V_a/34.dat
#       2th_deg             I 
  5.000450e-03    1.187154e+03
  1.500135e-02    1.189814e+03
  2.500225e-02    1.190651e+03
  3.500315e-02    1.192217e+03
  4.500405e-02    1.195335e+03
  5.500495e-02    1.193146e+03
  6.500585e-02    1.190996e+03
  7.500675e-02    1.193532e+03
  8.500765e-02    1.193027e+03
  9.500855e-02    1.193227e+03
  1.050094e-01    1.195708e+03
  1.150103e-01    1.197498e+03
  1.250112e-01    1.198205e+03
  1.350121e-01    1.197298e+03
  1.450130e-01    1.195234e+03
  1.550139e-01    1.196312e+03
  1.650148e-01    1.195858e+03
  1.750157e-01    1.195970e+03
  1.850166e-01    1.197399e+03
  1.950175e-01    1.197643e+03
  2.050184e-01    1.197626e+03
  2.150193e-01    1.197305e+03
  2.250202e-01    1.196958e+03
  2.350211e-01    1.196425e+03
  2.450220e-01    1.195497e+03
  2.550229e-01    1.196150e+03
  2.650238e-01    1.196643e+03
  2.750247e-01    1.196283e+03
  2.850256e-01    1.196865e+03
  2.950265e-01    1.198217e+03
  3.050274e-01    1.199791e+03
  3.150283e-01    1.199618e+03
  3.250292e-01    1.199681e+03
  3.350301e-01    1.200557e+03
  3.450310e-01    1.201230e+03
  3.550319e-01    1.202689e+03
  3.650328e-01    1.203476e+03
  3.750337e-01    1.202783e+03
  3.850346e-01    1.202619e+03
  3.950355e-01    1.203451e+03
  4.050364e-01    1.205639e+03
  4.150373e-01    1.207334e+03
  4.250382e-01    1.206862e+03
  4.350391e-01    1.207409e+03
  4.450400e-01    1.209536e+03
  4.550409e-01    1.211152e+03
  4.650418e-01    1.212318e+03
  4.750427e-01    1.213820e+03
  4.850436e-01    1.214760e+03
  4.950445e-01    1.216700e+03
  5.050454e-01    1.217210e+03
  5.150463e-01    1.214260e+03
  5.250472e-01    1.213096e+03
  5.350481e-01    1.213839e+03
  5.450490e-01    1.214555e+03
  5.550499e-01    1.213083e+03
  5.650508e-01    1.212340e+03
  5.750517e-01    1.213096e+03
  5.850526e-01    1.212772e+03
  5.950535e-01    1.213096e+03
  6.050544e-01    1.213683e+03
  6.150553e-01    1.214495e+03
  6.250562e-01    1.215313e+03
  6.350571e-01    1.216361e+03
  6.450580e-01    1.216781e+03
  6.550589e-01    1.216327e+03
  6.650598e-01    1.216531e+03
  6.750607e-01    1.216189e+03
  6.850616e-01    1.217642e+03
  6.950625e-01    1.218926e+03
  7.050634e-01    1.220423e+03
  7.150643e-01    1.222473e+03
  7.250652e-01    1.224899e+03
  7.350661e-01    1.227668e+03
  7.450670e-01    1.230188e+03
  7.550679e-01    1.231976e+03
  7.650688e-01    1.234506e+03
  7.750697e-01    1.238954e+03
  7.850706e-01    1.243200e+03
  7.950715e-01    1.246743e+03
  8.050724e-01    1.251107e+03
  8.150733e-01    1.254063e+03
  8.250742e-01    1.256923e+03
  8.350751e-01    1.261585e+03
  8.450760e-01    1.265891e+03
  8.550769e-01    1.271735e+03
  8.650778e-01    1.280230e+03
  8.750787e-01    1.291966e+03
  8.850796e-01    1.309158e+03
  8.950805e-01    1.329611e+03
  9.050814e-01    1.354334e+03
  9.150823e-01    1.384477e+03
  9.250832e-01    1.419126e+03
  9.350841e-01    1.461434e+03
  9.450850e-01    1.513444e+03
  9.550859e-01    1.588389e+03
  9.650868e-01    1.703235e+03
  9.750877e-01    1.881291e+03
  9.850886e-01    2.153827e+03
  9.950895e-01    2.537174e+03
  1.005090e+00    3.002162e+03
  1.015091e+00    3.461095e+03
  1.025092e+00    3.881082e+03
  1.035093e+00    4.242919e+03
  1.045094e+00    4.562339e+03
  1.055095e+00    4.846111e+03
  1.065096e+00    5.120816e+03
  1.075097e+00    5.405271e+03
  1.085098e+00    5.681027e+03
  1.095099e+00    5.933016e+03
  1.105099e+00    6.168552e+03
  1.115100e+00    6.411637e+03
  1.125101e+00    6.645234e+03
  1.135102e+00    6.851396e+03
  1.145103e+00    7.039895e+03
  1.155104e+00    7.210389e+03
  1.165105e+00    7.381467e+03
  1.175106e+00    7.568495e+03
