# == pyFAI calibration ==
# Distance Sample to Detector: 0.1294309877681794 m
# PONI: 5.034e-02, 2.441e-03 m
# Rotations: 0.006691 0.002051 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.434 mm
# Center: x=62.258, y=2000.060 pix
# Tilt: 0.401 deg  TiltPlanRot: 162.954 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.530e-05, 2.530e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.907e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ../../results/intermediate/integrated_1D/PSAP_1p3V_c/19.dat
#       2th_deg             I 
  5.000450e-03    1.080568e+03
  1.500135e-02    1.082623e+03
  2.500225e-02    1.086833e+03
  3.500315e-02    1.088886e+03
  4.500405e-02    1.089764e+03
  5.500495e-02    1.090535e+03
  6.500585e-02    1.090949e+03
  7.500675e-02    1.091756e+03
  8.500765e-02    1.093088e+03
  9.500855e-02    1.093049e+03
  1.050094e-01    1.091965e+03
  1.150103e-01    1.091707e+03
  1.250112e-01    1.091591e+03
  1.350121e-01    1.092234e+03
  1.450130e-01    1.093159e+03
  1.550139e-01    1.093962e+03
  1.650148e-01    1.093930e+03
  1.750157e-01    1.093220e+03
  1.850166e-01    1.092667e+03
  1.950175e-01    1.092311e+03
  2.050184e-01    1.091954e+03
  2.150193e-01    1.092060e+03
  2.250202e-01    1.092129e+03
  2.350211e-01    1.092480e+03
  2.450220e-01    1.091955e+03
  2.550229e-01    1.091277e+03
  2.650238e-01    1.091537e+03
  2.750247e-01    1.092126e+03
  2.850256e-01    1.093332e+03
  2.950265e-01    1.093387e+03
  3.050274e-01    1.094121e+03
  3.150283e-01    1.095567e+03
  3.250292e-01    1.096686e+03
  3.350301e-01    1.096957e+03
  3.450310e-01    1.096280e+03
  3.550319e-01    1.096143e+03
  3.650328e-01    1.096952e+03
  3.750337e-01    1.098770e+03
  3.850346e-01    1.099854e+03
  3.950355e-01    1.099432e+03
  4.050364e-01    1.099550e+03
  4.150373e-01    1.100133e+03
  4.250382e-01    1.100851e+03
  4.350391e-01    1.101417e+03
  4.450400e-01    1.102474e+03
  4.550409e-01    1.104371e+03
  4.650418e-01    1.105790e+03
  4.750427e-01    1.107687e+03
  4.850436e-01    1.109190e+03
  4.950445e-01    1.110643e+03
  5.050454e-01    1.110197e+03
  5.150463e-01    1.107496e+03
